type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
CASH_OUT,658637.38,C1494570595,658637.38,0,C975876326,0,658637.38,1
TRANSFER,119443.3,C1091303521,119443.3,0,C900573262,0,0,1
CASH_OUT,119443.3,C238556595,119443.3,0,C1892138777,890204.05,1009647.35,1
TRANSFER,143340.15,C1569274327,143340.15,0,C110673427,0,0,1
CASH_OUT,143340.15,C1451066476,143340.15,0,C91478894,459383.83,602723.98,1
TRANSFER,343177.04,C1919174675,343177.04,0,C776089262,0,0,1
CASH_OUT,343177.04,C55629100,343177.04,0,C1065751095,0,343177.04,1
TRANSFER,164382.72,C121591434,164382.72,0,C245389073,0,0,1
CASH_OUT,164382.72,C1859886092,164382.72,0,C782666310,445530.63,609913.36,1
TRANSFER,6515.64,C1051682068,6515.64,0,C2134026296,0,0,1
CASH_OUT,6515.64,C1003695704,6515.64,0,C1822078212,15607.94,22123.59,1
TRANSFER,373531.87,C1176876206,373531.87,0,C29820940,0,0,1
CASH_OUT,373531.87,C1957456794,373531.87,0,C895220334,77985.49,451517.36,1
TRANSFER,1532281.61,C1947091405,1532281.61,0,C829302750,0,0,1
CASH_OUT,1532281.61,C337289783,1532281.61,0,C976257399,0,1532281.61,1
TRANSFER,92145.4,C1372492756,92145.4,0,C1868659811,0,0,1
CASH_OUT,92145.4,C987947557,92145.4,0,C1630824313,388798.48,480943.88,1
TRANSFER,26478.48,C1021627549,26478.48,0,C513494131,0,0,1
CASH_OUT,26478.48,C2100222508,26478.48,0,C2123765878,403400.86,429879.34,1
TRANSFER,4896179.38,C1482401390,4896179.38,0,C1010534882,0,0,1
CASH_OUT,4896179.38,C1971684490,4896179.38,0,C497024597,462959.29,5359138.67,1
TRANSFER,596127.11,C431054678,596127.11,0,C1864318595,0,0,1
CASH_OUT,596127.11,C1219026147,596127.11,0,C153716790,0,596127.11,1
TRANSFER,4677358.76,C1888264566,4677358.76,0,C947826109,0,0,1
CASH_OUT,4677358.76,C171367749,4677358.76,0,C725544013,0,4677358.76,1
TRANSFER,127528.92,C435054778,127528.92,0,C1175951060,0,0,1
CASH_OUT,127528.92,C397402272,127528.92,0,C548974212,0,127528.92,1
TRANSFER,357824.01,C45970482,357824.01,0,C687230384,0,0,1
CASH_OUT,357824.01,C1046302165,357824.01,0,C1601738020,158077.81,515901.82,1
TRANSFER,3011102.29,C1419528476,3011102.29,0,C273422649,0,0,1
CASH_OUT,3011102.29,C1012799951,3011102.29,0,C1240944469,1925102.87,4936205.15,1
TRANSFER,929787.24,C1428944530,929787.24,0,C385537527,0,0,1
CASH_OUT,929787.24,C21772807,929787.24,0,C1768571590,8148960.26,9078747.5,1
TRANSFER,414394.38,C934172571,414394.38,0,C97161291,0,0,1
CASH_OUT,414394.38,C2071113920,414394.38,0,C1967010241,900092.02,1314486.4,1
TRANSFER,253261.36,C293823168,253261.36,0,C1902597722,0,0,1
CASH_OUT,253261.36,C1059771191,253261.36,0,C1382936824,0,253261.36,1
TRANSFER,22402.21,C594348983,22402.21,0,C978716589,0,0,1
CASH_OUT,22402.21,C1793833133,22402.21,0,C1824897036,192795.07,215197.27,1
TRANSFER,127018.14,C1626624594,127018.14,0,C136299479,0,0,1
CASH_OUT,127018.14,C162432528,127018.14,0,C1457828270,0,127018.14,1
TRANSFER,114308.2,C1112871969,114308.2,0,C1982709686,0,0,1
CASH_OUT,114308.2,C1976361494,114308.2,0,C1419412213,0,114308.2,1
TRANSFER,348952.97,C929585215,348952.97,0,C634016277,0,0,1
CASH_OUT,348952.97,C1242285764,348952.97,0,C231206741,203323.19,552276.17,1
TRANSFER,549159.68,C538261432,549159.68,0,C525961940,0,0,1
CASH_OUT,549159.68,C844873214,549159.68,0,C1937972935,5479220.09,6028379.77,1
TRANSFER,21279.19,C1200071210,21279.19,0,C794836195,0,0,1
CASH_OUT,21279.19,C1395548664,21279.19,0,C5036546,2205.4,23484.59,1
TRANSFER,540530.08,C1809782314,540530.08,0,C1510946002,0,0,1
CASH_OUT,540530.08,C1305572067,540530.08,0,C362968415,3707887.19,4248417.27,1
TRANSFER,101013.32,C108505415,101013.32,0,C1874406892,0,0,1
CASH_OUT,101013.32,C220889953,101013.32,0,C463938761,0,101013.32,1
TRANSFER,802417.45,C517450408,802417.45,0,C1440068099,0,0,1
CASH_OUT,802417.45,C1482135035,802417.45,0,C172797825,49645.31,852062.77,1
TRANSFER,59829.03,C1674654247,59829.03,0,C1428596323,0,0,1
CASH_OUT,59829.03,C985240759,59829.03,0,C242913782,0,59829.03,1
TRANSFER,237943.62,C421063586,237943.62,0,C339061789,0,0,1
CASH_OUT,237943.62,C2097433911,237943.62,0,C1006104964,2391221.01,2629164.62,1
TRANSFER,908228.29,C388892858,908228.29,0,C345845243,0,0,1
CASH_OUT,908228.29,C1631861444,908228.29,0,C180802048,0,908228.29,1
TRANSFER,272997.35,C1063225525,272997.35,0,C1738718306,0,0,1
CASH_OUT,272997.35,C1617762204,272997.35,0,C649293371,0,272997.35,1
TRANSFER,2231580.5,C123840755,2231580.5,0,C417847795,0,0,1
CASH_OUT,2231580.5,C1202921665,2231580.5,0,C1366192319,499195.63,2730776.13,1
TRANSFER,118499.44,C1083881826,118499.44,0,C74060450,0,0,1
CASH_OUT,118499.44,C1801565118,118499.44,0,C1877373343,1881892.83,2000392.27,1
TRANSFER,116940.32,C1197962253,116940.32,0,C119628721,0,0,1
CASH_OUT,116940.32,C182044942,116940.32,0,C1268912585,491820.33,608760.65,1
TRANSFER,927729.13,C1055707930,927729.13,0,C587273362,0,0,1
CASH_OUT,927729.13,C1521419599,927729.13,0,C1908107274,0,927729.13,1
TRANSFER,8994286.69,C76442447,8994286.69,0,C684493652,0,0,1
CASH_OUT,8994286.69,C180006321,8994286.69,0,C1877082345,0,8994286.69,1
TRANSFER,132973.41,C1231621270,132973.41,0,C463737708,0,0,1
CASH_OUT,132973.41,C1183132774,132973.41,0,C1388012152,0,132973.41,1
TRANSFER,128936.95,C673297850,128936.95,0,C880160644,0,0,1
CASH_OUT,128936.95,C1177265377,128936.95,0,C1158181997,1741561.22,1870498.17,1
TRANSFER,166271.16,C1392757965,166271.16,0,C472347889,0,0,1
CASH_OUT,166271.16,C656954866,166271.16,0,C1289924528,971534.25,1137805.42,1
TRANSFER,1504870.33,C371044558,1504870.33,0,C47031596,0,0,1
CASH_OUT,1504870.33,C3976987,1504870.33,0,C465144377,395631.79,1900502.12,1
TRANSFER,180110.22,C507471240,180110.22,0,C1709413116,0,0,1
CASH_OUT,180110.22,C2019788000,180110.22,0,C700536860,0,180110.22,1
TRANSFER,516355.22,C1361333152,516355.22,0,C46072537,0,0,1
CASH_OUT,516355.22,C600529356,516355.22,0,C213193804,146473.93,662829.14,1
TRANSFER,291264.2,C189611887,291264.2,0,C876551475,0,0,1
CASH_OUT,291264.2,C163614138,291264.2,0,C350043001,439892.58,731156.78,1
TRANSFER,7445820.78,C1893971699,7445820.78,0,C520742045,0,0,1
CASH_OUT,7445820.78,C482730402,7445820.78,0,C1332693814,5473995.13,12919815.91,1
TRANSFER,31374.02,C14761859,31374.02,0,C361194478,0,0,1
CASH_OUT,31374.02,C1881000569,31374.02,0,C1047133080,0,31374.02,1
TRANSFER,142715.07,C2128296951,142715.07,0,C1202616415,0,0,1
CASH_OUT,142715.07,C1347324613,142715.07,0,C1496408935,1012855.59,1155570.66,1
TRANSFER,1023356.77,C1706454657,1023356.77,0,C433479110,0,0,1
CASH_OUT,1023356.77,C660173273,1023356.77,0,C1044001290,2938478.24,3961835.01,1
TRANSFER,1258706.84,C1395405060,1258706.84,0,C567530691,0,0,1
CASH_OUT,1258706.84,C323473080,1258706.84,0,C56779001,1054367.91,2313074.75,1
TRANSFER,3309631.1,C1512400234,3309631.1,0,C356153034,0,0,1
CASH_OUT,3309631.1,C294569503,3309631.1,0,C229133194,0,3309631.1,1
TRANSFER,319974.69,C1581587658,319974.69,0,C1897617923,0,0,1
CASH_OUT,319974.69,C1622600988,319974.69,0,C1717143269,14890.19,334864.88,1
TRANSFER,98736.52,C1777704750,98736.52,0,C1874416454,0,0,1
CASH_OUT,98736.52,C1301301419,98736.52,0,C489315862,0,98736.52,1
TRANSFER,977805.62,C1276671609,977805.62,0,C1381797613,0,0,1
CASH_OUT,977805.62,C1659764623,977805.62,0,C711079235,0,977805.62,1
TRANSFER,14279.89,C157192204,14279.89,0,C1684873650,0,0,1
CASH_OUT,14279.89,C661074170,14279.89,0,C2110252237,983,0,1
TRANSFER,80800.21,C1531072167,80800.21,0,C1150452226,0,0,1
CASH_OUT,80800.21,C782267522,80800.21,0,C2086699676,0,80800.21,1
TRANSFER,1398633.34,C1585861369,1398633.34,0,C154053358,0,0,1
CASH_OUT,1398633.34,C1656635243,1398633.34,0,C1235306495,0,1398633.34,1
TRANSFER,207517.2,C1366548953,207517.2,0,C720291074,0,0,1
CASH_OUT,207517.2,C396374568,207517.2,0,C2089777468,0,207517.2,1
TRANSFER,915672.67,C835019402,915672.67,0,C742104229,0,0,1
CASH_OUT,915672.67,C1425610386,915672.67,0,C1547228019,999821.05,1915493.72,1
TRANSFER,2728625.68,C2079148298,2728625.68,0,C807091049,0,0,1
CASH_OUT,2728625.68,C67550882,2728625.68,0,C58470057,8454424.24,11183049.93,1
TRANSFER,5963850.34,C1131453044,5963850.34,0,C191560026,0,0,1
CASH_OUT,5963850.34,C1892591356,5963850.34,0,C1336813990,224597.16,6188447.5,1
TRANSFER,484772.73,C1980995791,484772.73,0,C1952713155,0,0,1
CASH_OUT,484772.73,C1537769770,484772.73,0,C1975747042,0,484772.73,1
TRANSFER,257988.47,C387427558,257988.47,0,C364328277,0,0,1
CASH_OUT,257988.47,C1245702576,257988.47,0,C263880637,379488.01,637476.48,1
TRANSFER,640648.06,C1231531045,640648.06,0,C1282254449,0,0,1
CASH_OUT,640648.06,C2092626574,640648.06,0,C1839236136,1714269.39,2354917.45,1
TRANSFER,118111.77,C454838857,118111.77,0,C838301055,0,0,1
CASH_OUT,118111.77,C702710728,118111.77,0,C5500994,0,118111.77,1
TRANSFER,153607.08,C875012263,153607.08,0,C1330100678,0,0,1
CASH_OUT,153607.08,C1223730292,153607.08,0,C547781326,276122.28,429729.36,1
TRANSFER,178344.25,C1280852753,178344.25,0,C461887553,0,0,1
CASH_OUT,178344.25,C1516888196,178344.25,0,C1751785530,258287.9,436632.15,1
TRANSFER,6417789.09,C355768552,6417789.09,0,C191674614,0,0,1
CASH_OUT,6417789.09,C14516308,6417789.09,0,C1104416444,2280633.24,8698422.34,1
TRANSFER,4129482.96,C1021520214,4129482.96,0,C1025216993,0,0,1
CASH_OUT,4129482.96,C353183181,4129482.96,0,C2040628937,3271377.92,7400860.88,1
TRANSFER,63.8,C1293504491,63.8,0,C1368130863,0,0,1
CASH_OUT,63.8,C1861878353,63.8,0,C958479953,0,63.8,1
TRANSFER,9772559.35,C417981063,9772559.35,0,C1176673721,0,0,1
CASH_OUT,9772559.35,C1597398625,9772559.35,0,C1830194909,1968332.75,11740892.1,1
TRANSFER,6721321.33,C1914099833,6721321.33,0,C1517275009,0,0,1
CASH_OUT,6721321.33,C276220199,6721321.33,0,C150133143,85644.25,6806965.58,1
TRANSFER,1552664.33,C1431338158,1552664.33,0,C1230205848,0,0,1
CASH_OUT,1552664.33,C1791470904,1552664.33,0,C388319905,3804336.89,5357001.22,1
TRANSFER,600722.15,C1741494580,600722.15,0,C180982183,0,0,1
CASH_OUT,600722.15,C1396066056,600722.15,0,C2095500377,2372103.71,2972825.85,1
TRANSFER,2111475.81,C121062749,2111475.81,0,C1874985982,0,0,1
CASH_OUT,2111475.81,C433434027,2111475.81,0,C916183053,0,2111475.81,1
TRANSFER,614145.31,C1021093618,614145.31,0,C1029613730,0,0,1
CASH_OUT,614145.31,C2100152368,614145.31,0,C413537349,0,614145.31,1
TRANSFER,75734.99,C2133141202,75734.99,0,C1561593224,0,0,1
CASH_OUT,75734.99,C109260257,75734.99,0,C2020337583,3474246.35,3549981.33,1
TRANSFER,7454553.06,C1023551084,7454553.06,0,C257701345,0,0,1
CASH_OUT,7454553.06,C1952070142,7454553.06,0,C1302887939,0,7454553.06,1
TRANSFER,166456.54,C2019110541,166456.54,0,C2098382104,0,0,1
CASH_OUT,166456.54,C960694906,166456.54,0,C1482523414,594341.07,760797.62,1
TRANSFER,154052.34,C2069798530,154052.34,0,C2110724119,0,0,1
CASH_OUT,154052.34,C391483401,154052.34,0,C338683828,182065.24,336117.58,1
TRANSFER,1962548.46,C139606427,1962548.46,0,C2082743623,0,0,1
CASH_OUT,1962548.46,C248073362,1962548.46,0,C840839680,0,1962548.46,1
TRANSFER,13774.15,C836797981,13774.15,0,C658953429,0,0,1
CASH_OUT,13774.15,C202119586,13774.15,0,C596898106,3269410.95,3283185.1,1
TRANSFER,174566.53,C1993094343,174566.53,0,C639161653,0,0,1
CASH_OUT,174566.53,C482336380,174566.53,0,C985066734,1191715.74,1366282.27,1
TRANSFER,839008.91,C2024314550,839008.91,0,C510808127,0,0,1
CASH_OUT,839008.91,C46669034,839008.91,0,C1321957985,364600.35,1203609.26,1
TRANSFER,275082,C229722378,275082,0,C167926085,0,0,1
CASH_OUT,275082,C10602288,275082,0,C580353147,0,275082,1
TRANSFER,1.00E+07,C501435638,19299230.13,9299230.13,C201807091,0,0,1
CASH_OUT,1.00E+07,C50848420,1.00E+07,0,C1732619349,350562.51,10350562.51,1
TRANSFER,9299230.13,C350993487,9299230.13,0,C1614280501,0,0,1
CASH_OUT,9299230.13,C1363018209,9299230.13,0,C1049795740,11291600.74,20590830.88,1
TRANSFER,283429.1,C712071117,283429.1,0,C465712526,0,0,1
CASH_OUT,283429.1,C1379628544,283429.1,0,C1897350199,1110.49,284539.58,1
TRANSFER,375419.35,C634556474,375419.35,0,C1581571123,0,0,1
CASH_OUT,375419.35,C273275190,375419.35,0,C997789760,269939.49,645358.83,1
TRANSFER,69878.14,C1182199361,69878.14,0,C1178014735,0,0,1
CASH_OUT,69878.14,C656179758,69878.14,0,C105936896,41194.19,111072.33,1
TRANSFER,66550,C1257904471,66550,0,C1927793477,0,0,1
CASH_OUT,66550,C550781139,66550,0,C335413710,0,66550,1
TRANSFER,5338162.8,C622353866,5338162.8,0,C955190047,0,0,1
CASH_OUT,5338162.8,C1742651298,5338162.8,0,C866531579,181895.58,5520058.37,1
TRANSFER,3592596.97,C15678402,3592596.97,0,C1208224272,0,0,1
CASH_OUT,3592596.97,C1645091760,3592596.97,0,C504240309,1512703.69,5105300.66,1
TRANSFER,42483.97,C1483983582,42483.97,0,C1385439300,0,0,1
CASH_OUT,42483.97,C1595793252,42483.97,0,C636454309,51495.75,93979.72,1
TRANSFER,883366.69,C466961726,883366.69,0,C1107573885,0,0,1
CASH_OUT,883366.69,C149173089,883366.69,0,C504582825,2029536.87,2912903.56,1
TRANSFER,7360.15,C854622383,7360.15,0,C1455552961,0,0,1
CASH_OUT,7360.15,C850424960,7360.15,0,C1620165471,556439.41,563799.56,1
TRANSFER,5952739.3,C1569009550,5952739.3,0,C1429463996,0,0,1
CASH_OUT,5952739.3,C902008507,5952739.3,0,C1795644557,26300.83,5979040.12,1
TRANSFER,357226.8,C820024675,357226.8,0,C1707005177,0,0,1
CASH_OUT,357226.8,C2080356866,357226.8,0,C784361813,0,357226.8,1
TRANSFER,74921.74,C1335541144,74921.74,0,C887702391,0,0,1
CASH_OUT,74921.74,C702607900,74921.74,0,C2116852937,568763.3,643685.04,1
TRANSFER,2239461.29,C972148639,2239461.29,0,C1247043439,0,0,1
CASH_OUT,2239461.29,C1918267923,2239461.29,0,C1297204700,121354.63,2360815.92,1
TRANSFER,790332.43,C247316356,790332.43,0,C600765612,0,0,1
CASH_OUT,790332.43,C393707500,790332.43,0,C730262166,2384548.88,3174881.31,1
TRANSFER,484493.06,C1001502110,484493.06,0,C1201215957,0,0,1
CASH_OUT,484493.06,C1813945054,484493.06,0,C545871472,750471.66,1234964.72,1
TRANSFER,251199.91,C482850122,251199.91,0,C1683790241,0,0,1
CASH_OUT,251199.91,C624684299,251199.91,0,C1596268050,0,251199.91,1
TRANSFER,4177467.46,C1493761372,4177467.46,0,C1907708290,0,0,1
CASH_OUT,4177467.46,C376454889,4177467.46,0,C1559513408,0,4177467.46,1
TRANSFER,1.00E+07,C393177637,10653151.55,653151.55,C106531078,0,0,1
CASH_OUT,1.00E+07,C1879989290,1.00E+07,0,C1527777046,637693.12,10637693.12,1
TRANSFER,653151.55,C1103031078,653151.55,0,C1355105404,0,0,1
CASH_OUT,653151.55,C1964629254,653151.55,0,C1466275601,47452.25,700603.81,1
TRANSFER,282332.91,C830157856,282332.91,0,C1658291646,0,0,1
CASH_OUT,282332.91,C847682979,282332.91,0,C441116746,3156776.71,3439109.62,1
TRANSFER,10358.27,C1843682589,10358.27,0,C117985558,0,0,1
CASH_OUT,10358.27,C2109337236,10358.27,0,C692561048,0,10358.27,1
TRANSFER,5656416.95,C441240054,5656416.95,0,C1113984965,0,0,1
CASH_OUT,5656416.95,C391508712,5656416.95,0,C447486475,0,5656416.95,1
TRANSFER,376059.27,C741331613,376059.27,0,C1388979353,0,0,1
CASH_OUT,376059.27,C141206514,376059.27,0,C1457638866,0,376059.27,1
TRANSFER,361877.28,C946052471,361877.28,0,C621645313,0,0,1
CASH_OUT,361877.28,C930621718,361877.28,0,C392213931,380179.71,742056.99,1
TRANSFER,1438737.78,C1024427567,1438737.78,0,C1328999824,0,0,1
CASH_OUT,1438737.78,C498447652,1438737.78,0,C17820769,7014552.73,8453290.51,1
TRANSFER,45271.85,C1007340530,45271.85,0,C527429443,0,0,1
CASH_OUT,45271.85,C2057797075,45271.85,0,C1616201785,2725772.32,2771044.17,1
TRANSFER,122639.34,C1075724931,122639.34,0,C464861885,0,0,1
CASH_OUT,122639.34,C2124143230,122639.34,0,C1974637471,979453.17,1102092.51,1
TRANSFER,105733.45,C2118754392,105733.45,0,C650299335,0,0,1
CASH_OUT,105733.45,C1248586428,105733.45,0,C1550187391,934471.58,1040205.03,1
TRANSFER,1.00E+07,C1889901787,12056779.24,2056779.24,C1023006881,0,0,1
CASH_OUT,1.00E+07,C829777561,1.00E+07,0,C419398117,246819.58,10246819.58,1
TRANSFER,2056779.24,C30165590,2056779.24,0,C919133464,0,0,1
CASH_OUT,2056779.24,C374971374,2056779.24,0,C738912638,191822.43,2248601.67,1
TRANSFER,7428844.46,C1805149634,7428844.46,0,C849581392,0,0,1
CASH_OUT,7428844.46,C2052842135,7428844.46,0,C1331351284,0,7428844.46,1
TRANSFER,882011.04,C1756642124,882011.04,0,C1851353200,0,0,1
CASH_OUT,882011.04,C1287818335,882011.04,0,C120939330,8202.09,890213.13,1
TRANSFER,261742.96,C913474262,261742.96,0,C627102981,0,0,1
CASH_OUT,261742.96,C1019233817,261742.96,0,C97431469,202735.19,464478.14,1
TRANSFER,758848.47,C1635073538,758848.47,0,C25163995,0,0,1
CASH_OUT,758848.47,C444540827,758848.47,0,C844469689,9507465.84,10266314.31,1
TRANSFER,78357.77,C800929462,78357.77,0,C1220198198,0,0,1
CASH_OUT,78357.77,C1648787789,78357.77,0,C1789053993,10533.98,88891.75,1
TRANSFER,1082308.05,C39420818,1082308.05,0,C105774839,0,0,1
CASH_OUT,1082308.05,C1573791290,1082308.05,0,C634269340,13646872.52,14729180.57,1
TRANSFER,3421212.04,C398903352,3421212.04,0,C2067388128,0,0,1
CASH_OUT,3421212.04,C677566670,3421212.04,0,C931612164,57076.37,3478288.41,1
TRANSFER,140807.76,C260837580,140807.76,0,C1657343316,0,0,1
CASH_OUT,140807.76,C218959911,140807.76,0,C287487374,137903.3,278711.05,1
TRANSFER,54892.98,C272031055,54892.98,0,C1416978417,0,0,1
CASH_OUT,54892.98,C1978786060,54892.98,0,C1444685915,0,54892.98,1
TRANSFER,1742012.06,C1829363360,1742012.06,0,C826844861,0,0,1
CASH_OUT,1742012.06,C1184890724,1742012.06,0,C140983265,70881.61,1812893.67,1
TRANSFER,1276300.86,C602426084,1276300.86,0,C391051128,0,0,1
CASH_OUT,1276300.86,C2057725638,1276300.86,0,C1094429579,0,1276300.86,1
TRANSFER,299016.86,C1499900306,299016.86,0,C1983606729,0,0,1
CASH_OUT,299016.86,C1641749166,299016.86,0,C1674907245,187459.53,486476.39,1
TRANSFER,1936403.59,C1026774960,1936403.59,0,C1180460308,0,0,1
CASH_OUT,1936403.59,C796529058,1936403.59,0,C338861738,10709890.51,12646294.1,1
TRANSFER,1139165.57,C828020985,1139165.57,0,C2065608692,0,0,1
CASH_OUT,1139165.57,C1239977402,1139165.57,0,C1417680063,475952.02,1615117.6,1
TRANSFER,60314.32,C1597827743,60314.32,0,C1103826731,0,0,1
CASH_OUT,60314.32,C1209135917,60314.32,0,C2133064223,181574.4,241888.72,1
TRANSFER,85113.85,C362343173,85113.85,0,C2119235078,0,0,1
CASH_OUT,85113.85,C1758241116,85113.85,0,C1814482000,0,85113.85,1
TRANSFER,1397689.48,C1224276273,1397689.48,0,C298592695,0,0,1
CASH_OUT,1397689.48,C851172808,1397689.48,0,C1693761421,0,1397689.48,1
TRANSFER,60450.18,C2059535727,60450.18,0,C214810405,0,0,1
CASH_OUT,60450.18,C1506215501,60450.18,0,C2011327946,1696767.08,1757217.26,1
TRANSFER,174.92,C1554022122,174.92,0,C380623487,0,0,1
CASH_OUT,174.92,C722054736,174.92,0,C1009545186,29134.25,29309.17,1
TRANSFER,1.00E+07,C1208192074,17677120.59,7677120.59,C255905586,0,0,1
CASH_OUT,1.00E+07,C23198921,1.00E+07,0,C486186579,526160.19,10526160.19,1
TRANSFER,7677120.59,C2068656014,7677120.59,0,C1266729216,0,0,1
CASH_OUT,7677120.59,C2030295854,7677120.59,0,C383839277,14712164.85,22389285.44,1
TRANSFER,1891921.94,C893956566,1891921.94,0,C1302223978,0,0,1
CASH_OUT,1891921.94,C34007989,1891921.94,0,C1902245575,66224.04,1958145.98,1
TRANSFER,6513531.58,C875187668,6513531.58,0,C1712764754,0,0,1
CASH_OUT,6513531.58,C537091000,6513531.58,0,C1919442037,0,6513531.58,1
TRANSFER,2115503.99,C34164934,2115503.99,0,C76366495,0,0,1
CASH_OUT,2115503.99,C429080055,2115503.99,0,C1734499928,0,2115503.99,1
TRANSFER,692895.24,C2142345212,692895.24,0,C1337488224,0,0,1
CASH_OUT,692895.24,C1171643689,692895.24,0,C1443148834,716350.14,1409245.38,1
TRANSFER,7703574.71,C219294261,7703574.71,0,C1925673449,0,0,1
CASH_OUT,7703574.71,C233751269,7703574.71,0,C300915892,0,7703574.71,1
TRANSFER,1715635.41,C2115222227,1715635.41,0,C2054556206,0,0,1
CASH_OUT,1715635.41,C356781229,1715635.41,0,C159373411,0,1715635.41,1
TRANSFER,216534.86,C152821682,216534.86,0,C580582167,0,0,1
CASH_OUT,216534.86,C1922686366,216534.86,0,C938949509,10068344.73,10284879.59,1
TRANSFER,56231.05,C289350716,56231.05,0,C106224220,0,0,1
CASH_OUT,56231.05,C615216082,56231.05,0,C513190251,0,56231.05,1
TRANSFER,34162.97,C328021152,34162.97,0,C1931140794,0,0,1
CASH_OUT,34162.97,C602497337,34162.97,0,C1662459013,0,34162.97,1
TRANSFER,703135.43,C641091675,703135.43,0,C1483704749,0,0,1
CASH_OUT,703135.43,C1136940634,703135.43,0,C1710133326,14781.63,717917.06,1
TRANSFER,3116889.41,C966152886,3116889.41,0,C588633149,0,0,1
CASH_OUT,3116889.41,C1369312276,3116889.41,0,C584026670,226218.51,3343107.92,1
TRANSFER,31315.51,C1174332140,31315.51,0,C1252332991,0,0,1
CASH_OUT,31315.51,C610867855,31315.51,0,C1823561951,3639775.06,3671090.58,1
TRANSFER,4841332.26,C794947414,4841332.26,0,C1309662059,0,0,1
CASH_OUT,4841332.26,C238987266,4841332.26,0,C1373089977,12806.8,4854139.07,1
TRANSFER,93581.19,C948820574,93581.19,0,C1013301931,0,0,1
CASH_OUT,93581.19,C750171680,93581.19,0,C220373789,0,93581.19,1
TRANSFER,86258.11,C1449357986,86258.11,0,C185244782,0,0,1
CASH_OUT,86258.11,C2116603253,86258.11,0,C1764741760,71277.81,157535.92,1
TRANSFER,155799.82,C673298372,155799.82,0,C1666814997,0,0,1
CASH_OUT,155799.82,C834601814,155799.82,0,C874278645,1605951.92,1761751.74,1
TRANSFER,3244067.13,C2080670113,3244067.13,0,C1564547651,0,0,1
CASH_OUT,3244067.13,C1149220913,3244067.13,0,C771492028,94273.57,3338340.7,1
TRANSFER,916644.03,C1640343789,916644.03,0,C1989263119,0,0,1
CASH_OUT,916644.03,C673817136,916644.03,0,C2054229425,2026.9,918670.94,1
TRANSFER,1846748.79,C1895315229,1846748.79,0,C1691229227,0,0,1
CASH_OUT,1846748.79,C1233106691,1846748.79,0,C1805423931,158690.24,2005439.03,1
TRANSFER,500003.56,C342198691,500003.56,0,C87161857,0,0,1
CASH_OUT,500003.56,C1283250081,500003.56,0,C956555426,0,500003.56,1
TRANSFER,2701644.17,C1273953731,2701644.17,0,C1701713893,0,0,1
CASH_OUT,2701644.17,C399282086,2701644.17,0,C1910008940,0,2701644.17,1
TRANSFER,769619.59,C794571885,769619.59,0,C1390885602,0,0,1
CASH_OUT,769619.59,C87506936,769619.59,0,C770921525,32332.95,801952.54,1
