customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
'C665566426','3','F','28007','M1198415165','28007','es_wellnessandbeauty',79.19,1
'C1849046345','4','F','28007','M857378720','28007','es_hotelservices',914.33,1
'C1978250683','3','F','28007','M857378720','28007','es_hotelservices',510.73,1
'C1398865038','3','F','28007','M1198415165','28007','es_wellnessandbeauty',123.33,1
'C1892148523','2','F','28007','M1198415165','28007','es_wellnessandbeauty',565.94,1
'C465897830','4','M','28007','M1888755466','28007','es_otherservices',248.04,1
'C1922157108','2','F','28007','M1888755466','28007','es_otherservices',197.95,1
'C1871220408','2','M','28007','M980657600','28007','es_sportsandtoys',190.59,1
'C553434543','2','M','28007','M980657600','28007','es_sportsandtoys',147.26,1
'C374616385','1','F','28007','M980657600','28007','es_sportsandtoys',571.85,1
'C1994736634','4','F','28007','M980657600','28007','es_sportsandtoys',78.91,1
'C1143401925','1','F','28007','M480139044','28007','es_health',263.92,1
'C1964602402','4','M','28007','M480139044','28007','es_health',137.19,1
'C296571542','2','F','28007','M855959430','28007','es_hyper',35.45,1
'C1312615175','4','F','28007','M855959430','28007','es_hyper',142.26,1
'C2093963973','2','M','28007','M855959430','28007','es_hyper',171.02,1
'C1410823375','2','M','28007','M855959430','28007','es_hyper',255.4,1
'C2051369004','2','F','28007','M480139044','28007','es_health',87.27,1
'C2113737065','2','F','28007','M480139044','28007','es_health',1167.2,1
'C1305161735','6','M','28007','M980657600','28007','es_sportsandtoys',469.24,1
'C394488921','5','F','28007','M980657600','28007','es_sportsandtoys',324.16,1
'C73760959','6','M','28007','M980657600','28007','es_sportsandtoys',134.41,1
'C16723337','4','M','28007','M980657600','28007','es_sportsandtoys',329.27,1
'C806399525','2','F','28007','M840466850','28007','es_tech',304.08,1
'C721654925','2','M','28007','M840466850','28007','es_tech',202.54,1
'C76313164','3','F','28007','M980657600','28007','es_sportsandtoys',189.81,1
'C1237248073','3','F','28007','M980657600','28007','es_sportsandtoys',154.36,1
'C1394467199','3','M','28007','M1888755466','28007','es_otherservices',313.02,1
'C587299231','2','F','28007','M1888755466','28007','es_otherservices',151.92,1
'C436675602','2','M','28007','M547558035','28007','es_fashion',135.56,1
'C375144053','6','F','28007','M547558035','28007','es_fashion',189.95,1
'C2025967620','3','F','28007','M2122776122','28007','es_home',373.51,1
'C858160484','0','M','28007','M2122776122','28007','es_home',1083.14,1
'C433481742','4','F','28007','M1888755466','28007','es_otherservices',414.43,1
'C1348847019','3','M','28007','M1888755466','28007','es_otherservices',39.54,1
'C1383269171','1','F','28007','M923029380','28007','es_home',666.65,1
'C806399525','2','F','28007','M923029380','28007','es_home',115.03,1
'C806399525','2','F','28007','M855959430','28007','es_hyper',225.31,1
'C1978250683','3','F','28007','M855959430','28007','es_hyper',1.45,1
'C914250073','2','M','28007','M980657600','28007','es_sportsandtoys',304.89,1
'C1728122351','3','F','28007','M980657600','28007','es_sportsandtoys',546.4,1
'C1838948302','1','M','28007','M1741626453','28007','es_sportsandtoys',244.19,1
'C1886620334','2','F','28007','M1741626453','28007','es_sportsandtoys',307.22,1
'C2113737065','2','F','28007','M980657600','28007','es_sportsandtoys',288.04,1
'C2136422351','2','F','28007','M980657600','28007','es_sportsandtoys',696.33,1
'C1978250683','3','F','28007','M1198415165','28007','es_wellnessandbeauty',178.11,1
'C1609425799','1','F','28007','M1198415165','28007','es_wellnessandbeauty',304.56,1
'C793132240','4','F','28007','M980657600','28007','es_sportsandtoys',646.83,1
'C1112424232','3','F','28007','M980657600','28007','es_sportsandtoys',637.31,1
'C484067548','5','M','28007','M151143676','28007','es_barsandrestaurants',43.97,1
'C1551572984','3','M','28007','M151143676','28007','es_barsandrestaurants',114.98,1
'C1657925669','3','F','28007','M480139044','28007','es_health',524.19,1
'C1928842916','2','M','28007','M480139044','28007','es_health',427.7,1
'C1819552999','3','M','28007','M732195782','28007','es_travel',5749.28,1
'C806399525','2','F','28007','M732195782','28007','es_travel',2667.58,1
'C644541754','5','F','28007','M923029380','28007','es_home',417.81,1
'C1175684338','2','M','28007','M923029380','28007','es_home',421.39,1
'C430880678','2','M','28007','M1198415165','28007','es_wellnessandbeauty',116.11,1
'C1691073795','2','F','28007','M1198415165','28007','es_wellnessandbeauty',295.69,1
'C74966273','2','F','28007','M1741626453','28007','es_sportsandtoys',529.13,1
'C985141335','5','F','28007','M1741626453','28007','es_sportsandtoys',11.77,1
'C1259389151','3','F','28007','M980657600','28007','es_sportsandtoys',1000.42,1
'C812882942','1','F','28007','M980657600','28007','es_sportsandtoys',668.12,1
'C2004941826','2','F','28007','M980657600','28007','es_sportsandtoys',400.7,1
'C1225533078','2','F','28007','M980657600','28007','es_sportsandtoys',113.83,1
'C189036899','0','F','28007','M980657600','28007','es_sportsandtoys',184.8,1
'C1367581052','4','M','28007','M980657600','28007','es_sportsandtoys',853.54,1
'C21670075','2','F','28007','M1535107174','28007','es_wellnessandbeauty',349.47,1
'C449179311','2','M','28007','M1535107174','28007','es_wellnessandbeauty',143.16,1
'C1777502922','2','F','28007','M1198415165','28007','es_wellnessandbeauty',74.76,1
'C1350963410','5','F','28007','M1198415165','28007','es_wellnessandbeauty',298.55,1
'C1830336096','4','M','28007','M732195782','28007','es_travel',861.78,1
'C806399525','2','F','28007','M732195782','28007','es_travel',2331.43,1
'C1350963410','5','F','28007','M980657600','28007','es_sportsandtoys',33.75,1
'C417267123','2','F','28007','M980657600','28007','es_sportsandtoys',508.02,1
'C1018783569','2','M','28007','M923029380','28007','es_home',237.15,1
'C1350963410','5','F','28007','M923029380','28007','es_home',903,1
'C515668508','3','F','28007','M480139044','28007','es_health',34.9,1
'C313157633','2','M','28007','M480139044','28007','es_health',845.7,1
'C2113737065','2','F','28007','M480139044','28007','es_health',5.52,1
'C806399525','2','F','28007','M480139044','28007','es_health',1008.02,1
'C1990714179','3','M','28007','M1873032707','28007','es_hotelservices',329.29,1
'C1685492470','2','F','28007','M1873032707','28007','es_hotelservices',390.93,1
'C1648492699','5','F','28007','M3697346','28007','es_leisure',364.94,1
'C1846274338','3','M','28007','M3697346','28007','es_leisure',503.72,1
'C2004941826','2','F','28007','M1294758098','28007','es_leisure',297.26,1
'C245117318','3','F','28007','M1294758098','28007','es_leisure',394.68,1
'C811312110','3','F','28007','M1741626453','28007','es_sportsandtoys',856.15,1
'C1275518867','5','F','28007','M1741626453','28007','es_sportsandtoys',276.28,1
'C2128712024','2','M','28007','M840466850','28007','es_tech',16.96,1
'C2005372528','6','M','28007','M840466850','28007','es_tech',205.57,1
'C811312110','3','F','28007','M2122776122','28007','es_home',1108.43,1
'C1175850429','4','M','28007','M2122776122','28007','es_home',887.06,1
'C1275518867','5','F','28007','M17379832','28007','es_sportsandtoys',67.15,1
'C1001065306','1','M','28007','M17379832','28007','es_sportsandtoys',55.74,1
'C309177915','3','M','28007','M480139044','28007','es_health',163.54,1
'C912671040','1','M','28007','M480139044','28007','es_health',74.19,1
'C961154945','3','M','28007','M480139044','28007','es_health',384.78,1
'C1464489812','4','M','28007','M480139044','28007','es_health',219.51,1
'C34948851','3','F','28007','M980657600','28007','es_sportsandtoys',106.19,1
'C611182051','2','F','28007','M980657600','28007','es_sportsandtoys',745.27,1
'C1350963410','5','F','28007','M2011752106','28007','es_hotelservices',195.42,1
'C699081415','3','F','28007','M2011752106','28007','es_hotelservices',105.25,1
'C1980881901','4','M','28007','M480139044','28007','es_health',329.22,1
'C811312110','3','F','28007','M480139044','28007','es_health',755.53,1
'C73760959','6','M','28007','M1649169323','28007','es_sportsandtoys',620.22,1
'C1977646698','3','F','28007','M1649169323','28007','es_sportsandtoys',208.06,1
'C1685492470','2','F','28007','M151143676','28007','es_barsandrestaurants',308.41,1
'C1524019070','3','M','28007','M151143676','28007','es_barsandrestaurants',221.39,1
'C759940472','2','M','28007','M151143676','28007','es_barsandrestaurants',42.01,1
'C1978250683','3','F','28007','M151143676','28007','es_barsandrestaurants',22.58,1
'C1163388474','2','F','28007','M1873032707','28007','es_hotelservices',191.41,1
'C1511148959','4','F','28007','M1873032707','28007','es_hotelservices',86.04,1
'C1832119955','4','F','28007','M480139044','28007','es_health',337.3,1
'C1849046345','4','F','28007','M480139044','28007','es_health',925.48,1
'C1620127338','2','M','28007','M17379832','28007','es_sportsandtoys',509.66,1
'C1151600429','2','M','28007','M17379832','28007','es_sportsandtoys',289.84,1
'C1464489812','4','M','28007','M480139044','28007','es_health',59.47,1
'C1572610482','3','F','28007','M480139044','28007','es_health',331.55,1
'C1050458046','6','M','28007','M980657600','28007','es_sportsandtoys',587.85,1
'C806399525','2','F','28007','M980657600','28007','es_sportsandtoys',518.69,1
'C806399525','2','F','28007','M980657600','28007','es_sportsandtoys',44,1
'C1348847019','3','M','28007','M980657600','28007','es_sportsandtoys',532.27,1
'C1237476993','1','M','28007','M480139044','28007','es_health',24.08,1
'C351144071','2','M','28007','M480139044','28007','es_health',213.03,1
'C1490935984','4','F','28007','M209847108','28007','es_wellnessandbeauty',443.86,1
'C296571542','2','F','28007','M209847108','28007','es_wellnessandbeauty',303.4,1
'C296571542','2','F','28007','M480139044','28007','es_health',242.3,1
'C1609197353','1','F','28007','M480139044','28007','es_health',9.34,1
'C530444699','5','M','28007','M480139044','28007','es_health',723.24,1
'C483912131','2','F','28007','M480139044','28007','es_health',254.23,1
'C1134229140','3','M','28007','M732195782','28007','es_travel',2855.07,1
'C1350963410','5','F','28007','M732195782','28007','es_travel',561.06,1
'C1849046345','4','F','28007','M480139044','28007','es_health',1087.58,1
'C656901929','4','M','28007','M480139044','28007','es_health',955.37,1
'C422403315','0','F','28007','M1198415165','28007','es_wellnessandbeauty',340.72,1
'C1947400039','2','M','28007','M1198415165','28007','es_wellnessandbeauty',313.52,1
'C2113737065','2','F','28007','M480139044','28007','es_health',451.19,1
'C1849046345','4','F','28007','M480139044','28007','es_health',143.99,1
'C1389188684','5','M','28007','M480139044','28007','es_health',197.01,1
'C2091583256','2','F','28007','M480139044','28007','es_health',24.63,1
'C1175850429','4','M','28007','M480139044','28007','es_health',279.71,1
'C629170053','4','M','28007','M480139044','28007','es_health',682,1
'C1350963410','5','F','28007','M1741626453','28007','es_sportsandtoys',247.22,1
'C644541754','5','F','28007','M1741626453','28007','es_sportsandtoys',791.45,1
'C208514238','3','M','28007','M480139044','28007','es_health',464.07,1
'C208514238','3','M','28007','M480139044','28007','es_health',17.1,1
'C1350963410','5','F','28007','M209847108','28007','es_wellnessandbeauty',152.03,1
'C2060410910','2','F','28007','M209847108','28007','es_wellnessandbeauty',26.81,1
'C912671040','1','M','28007','M980657600','28007','es_sportsandtoys',540.69,1
'C1572610482','3','F','28007','M980657600','28007','es_sportsandtoys',264,1
'C373733261','4','F','28007','M1873032707','28007','es_hotelservices',389.05,1
'C204633978','2','F','28007','M1873032707','28007','es_hotelservices',25.03,1
'C1036903280','4','F','28007','M857378720','28007','es_hotelservices',393.26,1
'C2004941826','2','F','28007','M857378720','28007','es_hotelservices',415.01,1
'C903333805','3','F','28007','M1888755466','28007','es_otherservices',193.92,1
'C811312110','3','F','28007','M1888755466','28007','es_otherservices',254.75,1
'C910454738','4','F','28007','M855959430','28007','es_hyper',356.34,1
'C1080032135','6','F','28007','M855959430','28007','es_hyper',160.61,1
'C2113737065','2','F','28007','M980657600','28007','es_sportsandtoys',175.02,1
'C2113737065','2','F','28007','M980657600','28007','es_sportsandtoys',312.03,1
'C910454738','4','F','28007','M1748431652','28007','es_wellnessandbeauty',120.18,1
'C1350963410','5','F','28007','M1748431652','28007','es_wellnessandbeauty',309.27,1
'C1928005021','1','F','28007','M980657600','28007','es_sportsandtoys',116.76,1
'C1978250683','3','F','28007','M980657600','28007','es_sportsandtoys',97.16,1
'C2004941826','2','F','28007','M480139044','28007','es_health',385.95,1
'C809005315','2','F','28007','M480139044','28007','es_health',1129.53,1
'C1350963410','5','F','28007','M980657600','28007','es_sportsandtoys',156.19,1
'C2049382420','3','M','28007','M980657600','28007','es_sportsandtoys',467.51,1
'C1726895756','5','M','28007','M1649169323','28007','es_sportsandtoys',668.46,1
'C910454738','4','F','28007','M1649169323','28007','es_sportsandtoys',529.62,1
'C910454738','4','F','28007','M980657600','28007','es_sportsandtoys',338.8,1
'C1978250683','3','F','28007','M980657600','28007','es_sportsandtoys',354.32,1
'C868607067','1','F','28007','M50039827','28007','es_health',208.02,1
'C806399525','2','F','28007','M50039827','28007','es_health',511.38,1
'C835291219','2','M','28007','M1873032707','28007','es_hotelservices',105.65,1
'C748358246','2','M','28007','M1873032707','28007','es_hotelservices',210.08,1
'C1638710158','4','F','28007','M1535107174','28007','es_wellnessandbeauty',141.26,1
'C601255458','2','M','28007','M1535107174','28007','es_wellnessandbeauty',11.09,1
'C910454738','4','F','28007','M209847108','28007','es_wellnessandbeauty',97.97,1
'C1977646698','3','F','28007','M209847108','28007','es_wellnessandbeauty',457.77,1
'C1394454342','1','M','28007','M732195782','28007','es_travel',3491.53,1
'C806399525','2','F','28007','M732195782','28007','es_travel',7665.56,1
'C1685492470','2','F','28007','M547558035','28007','es_fashion',61.93,1
'C629170053','4','M','28007','M547558035','28007','es_fashion',59.19,1
'C910454738','4','F','28007','M980657600','28007','es_sportsandtoys',714.26,1
'C2004941826','2','F','28007','M980657600','28007','es_sportsandtoys',625.21,1
'C1849046345','4','F','28007','M980657600','28007','es_sportsandtoys',372.44,1
'C2004941826','2','F','28007','M980657600','28007','es_sportsandtoys',158.36,1
'C1657925669','3','F','28007','M980657600','28007','es_sportsandtoys',133.82,1
